track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1IQeMzJT0EI0rtaHU1WQdr,,0.775,0.308,2.0,-9.161,1.0,0.033,0.525,0.0113,0.0838,0.65,113.583
2KJ7KM2YnQLg0etM5KHyoQ,,0.667,0.86,7.0,-1.762,1.0,0.032,0.000759,0.0,0.27,0.918,124.894
2BwvrF3db6M58IN2r7MESP,,0.458,0.98,8.0,0.15,1.0,0.0869,0.0204,0.0205,0.156,0.7,168.099
7d1kHF1Jy7DD3ZDb5CxvId,,0.675,0.641,6.0,-6.293,1.0,0.0307,0.128,1.99e-05,0.154,0.166,99.998
3R19lcZUchX4Hl8XihoR3m,,0.662,0.839,6.0,-3.185,1.0,0.0415,0.0449,3.53e-06,0.168,0.67,132.05
04oqkSIOeNo9hZE5xSxAW6,,0.574,0.987,2.0,-2.036,1.0,0.0895,0.0125,0.00632,0.172,0.627,148.093
19jwWS4HpVl4IapIiO1LfC,,0.649,0.902,11.0,-2.729,0.0,0.0314,0.0359,0.00424,0.0767,0.938,114.984
7yPaX8lJtLFeg92uYSfQME,,0.866,0.449,10.0,-13.229,0.0,0.0526,0.0233,4.7e-06,0.0463,0.729,102.995
5q7xQsNsw8ZR8Itt3H6sBS,,0.738,0.864,9.0,-4.489,1.0,0.0512,0.203,2.31e-06,0.147,0.951,128.048
2xeR2okZU17VTvYTuNjqD0,,0.676,0.474,8.0,-13.864,1.0,0.0527,0.0388,0.0436,0.0669,0.549,146.991
6kCozM3QQlo5Dokbq1V05I,,0.493,0.632,11.0,-4.46,0.0,0.0275,0.119,2.51e-05,0.0841,0.349,159.99
1i3XX1cxCZKccaBPqnQGg7,,0.647,0.267,9.0,-10.241,0.0,0.0547,0.918,0.0,0.12,0.732,116.797
1J4NTYQEYgLB3S4wmR7Gxu,,0.375,0.88,1.0,-4.028,1.0,0.0704,0.0343,0.00279,0.36,0.278,84.84
2E6KXGBf30eaMYaRbmkzSi,,0.387,0.798,8.0,-4.836,1.0,0.0727,0.373,0.0,0.25,0.847,193.233
64wI07mTZUcwLflmmbQgDE,,0.587,0.505,3.0,-6.7,1.0,0.203,0.79,7.94e-06,0.173,0.487,99.93
1Zr8znTe41I5pnlUsINxJq,,0.644,0.901,2.0,-5.599,1.0,0.0453,0.196,0.0,0.92,0.899,164.058
6q1LvryxN2NZWQ212SRAIS,,0.26,0.35,5.0,-9.1,1.0,0.0387,0.995,0.96,0.266,0.255,93.749
1E58EjgFLZ2SlFTYqsGEq3,,0.404,0.825,1.0,-2.051,1.0,0.0464,0.024,0.0,0.0778,0.588,178.791
4moNnKwsDBWYzKeZFzwvje,,0.626,0.733,4.0,-6.895,1.0,0.0516,0.156,0.000431,0.0894,0.574,92.013
7rYHykgHRTkilVc0tU4GXx,,0.874,0.511,6.0,-12.354,1.0,0.0548,0.833,0.397,0.0853,0.903,127.971
1oYWZaD6JUcHqU4iPbG1qg,,0.711,0.668,6.0,-9.411,1.0,0.0463,0.0585,0.45,0.0973,0.753,127.995
63QHFdYvurmk8NidLB6XMp,,0.665,0.445,9.0,-7.917,1.0,0.0269,0.34,0.000284,0.0447,0.626,124.036
4veevVmtHVfLVMGJ8Lo0iz,0.382,0.752,0.0,-7.584,1.0,0.0441,0.197,0.846,0.478,0.464,134.97
3JTnUV0tSnqNakt1GdMQMI,0.344,0.943,0.0,-4.872,1.0,0.0632,3.52e-05,0.857,0.0879,0.59,178.166
4CiGZKJk9zGkkfARZGKs5W,0.429,0.768,8.0,-8.05,1.0,0.0453,0.312,5.7e-06,0.657,0.332,145.977
5VcNuyc89VBwn2doMeyQyz,0.491,0.544,4.0,-13.045,0.0,0.0319,0.778,0.677,0.103,0.826,103.909
5Zw1fQhFuwwgWIh3mJiRDq,0.454,0.896,4.0,-4.066,1.0,0.0636,0.0133,0.0,0.159,0.59,159.844
69ca12SK4hIAjqcwJgrU3Y,0.42,0.882,2.0,-7.568,1.0,0.0451,0.551,0.0681,0.0776,0.792,148.215
0DW6s2Q5PWs4VWJQqD0eUq,0.832,0.567,2.0,-9.137,1.0,0.0571,0.29,0.697,0.0578,0.626,142.028
5N4oOq8gWadCfckxZxMkyG,0.557,0.933,6.0,-3.25,0.0,0.0846,0.00853,0.00029,0.213,0.713,95.478
7Jy8rrORinhl0ZmTMcYEQ0,0.494,0.857,5.0,-4.863,1.0,0.0917,0.000411,0.000664,0.389,0.617,133.105
4GuJBdpe1dm3Bs98UghBOF,0.687,0.77,6.0,-5.014,0.0,0.041,0.184,0.0,0.31,0.412,128.926
4SMFmRuD6jwKT4YVNM6Vdt,0.535,0.957,1.0,-3.461,1.0,0.0753,0.17,0.0,0.352,0.452,128.018
7MzKmI0Ep4dFRfTeQ9RtpZ,0.745,0.472,11.0,-12.637,0.0,0.0337,0.582,0.0402,0.0981,0.942,121.956
3wPbN9E78RIYVAy4GIS4nG,0.723,0.351,4.0,-9.086,1.0,0.0402,0.512,0.147,0.252,0.358,130.003
49obS09VoP3NruPcjvPhW1,0.681,0.984,5.0,-2.217,1.0,0.0992,0.0186,0.0125,0.248,0.555,139.992
5kFXIR3Y8yU8WZCCmrOJWr,0.879,0.481,2.0,-9.306,1.0,0.0457,0.441,4.78e-05,0.158,0.972,120.86
6cIetJXJNWBKUInk70AdMr,0.756,0.424,5.0,-11.106,1.0,0.0297,0.667,0.0861,0.126,0.306,107.999
2W6tarWw6HDCnuqLeLLkZC,0.195,0.746,9.0,-1.797,1.0,0.0441,0.0103,0.487,0.228,0.681,177.801
0h5N6iU5cp4K9NDQTRuDpu,0.43,0.803,0.0,-4.295,1.0,0.0579,0.195,0.0,0.0662,0.778,175.961
2KYAJXiLMTMVcCt93lWIGF,0.498,0.848,11.0,-5.218,1.0,0.0456,0.162,7.67e-06,0.081,0.396,177.733
0vr5t74liUf8LYYAesFtrE,0.363,0.697,9.0,-8.343,1.0,0.0465,0.00134,0.84,0.263,0.41,122.275
7kcDrvmAKw0wFVRmaAqeBs,0.624,0.244,2.0,-10.37,1.0,0.0307,0.495,1.32e-06,0.11,0.11,90.515
1419j9gsdrCSimhp4JUbCj,0.493,0.334,4.0,-10.383,1.0,0.0305,0.267,0.211,0.104,0.115,130.131
3a2laCk9WtzgdUemQrwj31,0.54,0.0379,0.0,-30.529,0.0,0.0319,0.634,0.533,0.159,0.236,79.971
6Aq9L43zvavP2LpeSqa02q,0.599,0.922,7.0,-4.98,0.0,0.0402,0.776,0.252,0.355,0.653,149.923
3gmn76fCtpDazGMnN0QMHX,,0.924,0.563,7.0,-7.899,0.0,0.0802,0.0879,0.0,0.103,0.872,117.06
42lDvdAmBr7H5hLzvr882L,,0.514,0.924,11.0,-1.0,0.0,0.0691,0.0263,0.0,0.137,0.805,182.005
73R8pJOJ2pBFgZsyFA2Ewz,,0.601,0.31,11.0,-7.554,1.0,0.0313,0.922,0.0,0.108,0.529,79.928
2EOOd0UJfRZzzlok8IZ6iZ,,0.542,0.515,1.0,-6.437,1.0,0.251,0.122,0.0,0.15,0.358,200.029
419L5Vb2jXSEm19LH9IbmV,,0.604,0.122,10.0,-8.043,1.0,0.0371,0.732,0.0,0.129,0.336,119.91
5gZ5YB5SryZdM0GV7mXzDJ,,0.636,0.699,4.0,-7.602,1.0,0.0332,0.0297,0.0174,0.098,0.964,102.019
08iQOFUm0CXFceOkXFzbyY,,0.303,0.881,10.0,-3.31,0.0,0.11,0.000115,0.0212,0.469,0.604,91.074
6sYJbalTgvb6uJtCIqfySm,,0.537,0.895,0.0,-6.399,1.0,0.0552,0.15,0.000862,0.22,0.138,158.007
5MW6W7W6XBUsxeqCJ0aGOA,,0.724,0.801,6.0,-6.053,1.0,0.0778,0.00845,0.0011,0.513,0.694,129.973
2Xh3gk1AtKkKFnuLjDQmDC,,0.491,0.898,4.0,-6.444,0.0,0.0401,4.13e-05,0.883,0.0772,0.461,176.845
5fZK2FeCpJR6McX1eGIyd9,,0.688,0.625,6.0,-5.162,1.0,0.0391,0.644,0.0,0.0931,0.376,72.518
3KmW4eglhWIpM9txGY3b5V,,0.316,0.619,9.0,-7.533,1.0,0.0317,4.89e-05,0.0621,0.659,0.304,86.889
4hfqyoWB5YVYv8oSFkmX7N,,0.62,0.363,0.0,-11.767,1.0,0.0249,0.762,0.0372,0.0972,0.421,106.029
3IZJZpKdXSYqZsO6YVqPVl,,0.644,0.607,0.0,-4.684,1.0,0.0306,0.18,0.0,0.186,0.778,129.98
0CxGiCR2gfsu80TKnxAFi6,,0.804,0.964,2.0,-2.446,1.0,0.084,0.045,7.23e-05,0.361,0.733,119.994
00xOLO1N1zrAvomsVukJvz,,0.697,0.663,7.0,-6.431,1.0,0.0418,0.00579,0.632,0.108,0.254,124.983
05pcywJnViqPK8QRASgEv9,,0.616,0.604,9.0,-10.292,0.0,0.0414,0.695,0.0681,0.819,0.529,109.951
0l2vA0IUkmc6gvb1e8VF9a,,0.892,0.41,0.0,-8.985,1.0,0.0427,0.768,0.00165,0.0362,0.959,119.979
02LcRvcP663ZRbMKUHeCFL,,0.467,0.69,9.0,-7.704,0.0,0.0284,0.0115,0.051,0.233,0.778,79.985
4gsb2Ym0X43mKyNIBRJQfl,,0.667,0.907,0.0,-2.768,1.0,0.0339,0.0172,0.04,0.0729,0.902,129.999
58D3AFJ1z1CkMKFrnHzcSB,,0.598,0.917,8.0,-2.689,0.0,0.0458,0.0103,6.91e-06,0.359,0.817,129.025
4caXXHv4aaYQhWy2qn2eP4,,0.581,0.639,2.0,-7.41,1.0,0.0424,0.00186,0.522,0.26,0.546,105.621
2PnDHjftyQg12oOP4SJEKs,,0.398,0.677,5.0,-5.004,0.0,0.0673,0.05,5.01e-05,0.142,0.172,113.675
2Q4TTPgBK8cz580JXAyTwb,,0.732,0.133,8.0,-18.228,1.0,0.0506,0.975,1.51e-05,0.104,0.62,84.995
5USjHcKqfc68TOADao0rF1,,0.628,0.923,6.0,-2.262,0.0,0.0384,0.11,1.81e-06,0.119,0.9,132.041
1FAyPjjY3ZoGxIYS0UsRaA,,0.733,0.463,2.0,-8.143,0.0,0.0408,0.254,0.0103,0.0967,0.412,123.019
6jbdXoxj6UysDkAAwMcXLx,,0.808,0.203,10.0,-17.542,1.0,0.0505,0.797,0.00185,0.111,0.256,79.502
2FJpnKX6qDGZ05Ikdi9r35,,0.788,0.56,7.0,-9.78,1.0,0.0283,0.626,0.0263,0.16,0.897,127.957
1R3pR22j8drxI2MsBT6tss,,0.448,0.826,0.0,-5.915,1.0,0.0753,0.000634,0.876,0.328,0.806,170.058
6hAXVSBPQ6mTH87BoN8foN,,0.748,0.442,6.0,-8.521,1.0,0.0695,0.503,0.0,0.129,0.392,127.891
7K54Vd32jTjCQt3lEBtKFP,,0.689,0.735,8.0,-8.374,1.0,0.0434,0.0394,0.0,0.0963,0.624,106.03
6z71t371qqvEOmfKuFW5tJ,,0.772,0.867,7.0,-5.919,1.0,0.039,0.0282,0.0,0.121,0.786,122.02
3TlHH5xUfcxt7DSv6LGVyy,,0.666,0.985,9.0,-1.434,1.0,0.215,0.0154,0.804,0.32,0.699,124.993
2f8uKvA1wnSilrmcneWfkP,,0.75,0.885,9.0,-5.417,0.0,0.0311,0.00521,0.000168,0.0592,0.753,116.995
0d2mF8RpP9iOB0liw5sZzs,,0.642,0.814,0.0,-5.207,0.0,0.0423,0.00979,0.00397,0.0479,0.732,127.956
51qvoGcBm4a1e50aQO24Ht,,0.657,0.785,6.0,-5.413,0.0,0.0354,0.00437,0.0,0.166,0.417,98.996
6TTKu0uxzn2PwfzBxC0PWS,,0.676,0.964,7.0,-2.739,1.0,0.0846,0.00155,4.88e-06,0.112,0.475,97.061
20zkJbBWrcdYeEvRILcmtB,,0.339,0.49,9.0,-8.431,1.0,0.0505,0.278,3.7e-05,0.0661,0.0706,84.385
5KQTBRrDRYqYTZYJSUkhMK,,0.661,0.762,7.0,-10.598,1.0,0.132,0.186,0.00197,0.24,0.654,173.828
3MImraCR9o5dhObwIVgOe7,,0.87,0.486,5.0,-6.098,1.0,0.056,0.191,0.000348,0.0623,0.96,119.989
55lx4GlvHRVqAy8qlyu6lz,,0.63,0.21,11.0,-16.54,1.0,0.243,0.986,8.19e-05,0.652,0.685,146.79
56y7f7LAVunRmoBhRoO1o4,,0.751,0.822,4.0,-7.254,0.0,0.145,0.329,0.0,0.0637,0.385,89.981
0zkNZvVsRanT71Mr4ATvfK,,0.44,0.94,11.0,-2.057,0.0,0.0706,0.0362,0.0,0.31,0.858,123.572
5nkxENqGPKq1eq1S787da5,,0.593,0.646,6.0,-4.715,1.0,0.0247,0.174,0.0306,0.0863,0.347,98.042
3VFEddBYg2CJDbxULd0fyF,,0.556,0.763,9.0,-4.327,1.0,0.0355,0.19,0.0752,0.306,0.762,89.978
1QiwBRrxvrjemXcDIWEGRI,,0.583,0.637,0.0,-8.155,0.0,0.0383,0.000344,0.398,0.0639,0.234,127.006
3p42q0TDtrcZ51avXu9ka5,,0.53,0.921,2.0,-4.871,1.0,0.106,0.00678,0.00262,0.717,0.551,135.067
42WMe5zPEsdXs5N0mpSoWk,,0.645,0.45,4.0,-6.628,1.0,0.0482,0.573,0.0,0.0768,0.413,90.01
6AgA1mG5t45pTGdkyHsAlH,,0.557,0.743,4.0,-3.758,0.0,0.0697,0.603,1.91e-05,0.0355,0.725,177.037
4lw3Hf6yy3ieEZHi0ykXUx,,0.64,0.438,9.0,-10.774,1.0,0.0981,0.987,0.606,0.626,0.815,94.176
3ekTp3stjWNs1ZjF5pYwio,,0.483,0.845,1.0,-9.524,1.0,0.178,0.0362,0.959,0.132,0.69,159.869
7y2KGAMbR6NbLFZEdIilcE,,0.437,0.846,2.0,-14.507,1.0,0.043,0.000542,0.857,0.111,0.465,159.996
2tzsBvGrjdIaphIrdzS2jK,,0.209,0.244,0.0,-13.678,1.0,0.0367,0.993,0.889,0.318,0.347,73.692
6uskX5Z6PNXLegrvwtDXVM,,0.712,0.698,8.0,-10.24,1.0,0.0729,0.119,0.0971,0.0832,0.676,154.976
7CE92yFHJRf5Wj85Aof8Am,,0.644,0.901,2.0,-4.8,0.0,0.0279,0.000989,1.81e-05,0.224,0.745,131.956
5RHC521Oct7q6IEmiILx6f,,0.4,0.985,4.0,-5.313,0.0,0.345,0.0423,0.000197,0.345,0.211,189.793
2kLLljzs1kL1Q9aKQCnqP0,,0.595,0.585,1.0,-8.321,0.0,0.0293,0.0644,0.574,0.248,0.834,90.02
0zJFy3WhDNDf5GNNI7Eoo9,,0.436,0.741,11.0,-5.099,1.0,0.0331,9.92e-06,0.768,0.107,0.433,94.972
6MD8j7Z5xHkjxLIZej3t10,,0.813,0.495,4.0,-11.631,1.0,0.0573,0.319,0.0109,0.222,0.963,126.686
5z6TuegWU5TFmph6qUlP2D,,0.323,0.729,2.0,-5.811,1.0,0.0298,0.0152,4.59e-06,0.309,0.775,203.82
0u3DGb2t4otuM2z1YECUhh,,0.511,0.461,7.0,-11.275,1.0,0.0234,0.0105,0.659,0.166,0.55,92.974
360dGH9ubSNCqx7WMDI1ic,,0.526,0.822,7.0,-4.9,1.0,0.0342,0.193,9.99e-05,0.166,0.911,118.066
0kkdDzE46SXslly4ZZDxqC,,0.665,0.935,3.0,-1.739,0.0,0.0327,0.0572,0.015,0.0966,0.685,140.026
1CpYTi0SQ3hsyxkGUxzj2f,,0.413,0.934,1.0,-2.508,1.0,0.106,0.0224,0.0,0.355,0.439,179.934
1HtBm5RfP47wQQGeHLihhl,,0.323,0.851,0.0,-4.138,1.0,0.043,0.292,0.0,0.115,0.644,168.246
1fg72R9d0CBhKiTXcEioOi,,0.8,0.907,0.0,-6.706,1.0,0.0484,0.000401,0.549,0.0659,0.893,125.004
4wNbnvKApVszF8WWQGf5Bf,,0.558,0.811,7.0,-4.3,1.0,0.0835,0.0463,0.0,0.317,0.34,183.818
06ZCsHY0xhIlrDJdtR8l7V,,0.637,0.501,2.0,-9.732,1.0,0.0229,0.762,0.161,0.141,0.577,79.989
6UOEBkebGGnKNOjupzha94,,0.684,0.861,5.0,-5.592,0.0,0.0637,0.118,1.29e-05,0.078,0.964,102.068
5HjdiPC8aQ6j6JavhPsXBQ,,0.358,0.871,0.0,-4.193,0.0,0.0494,0.00747,0.000142,0.363,0.623,130.117
6f4b86gefnJsOrgfH26h4N,,0.57,0.911,8.0,-3.725,1.0,0.0545,0.0504,3.82e-05,0.127,0.584,122.023
197ymh3dSYnfFxXyFF7rfY,,0.466,0.688,2.0,-3.403,1.0,0.0357,0.506,0.0,0.0878,0.41,143.677
7aZDLCAqie3RYzCrBFXOJL,,0.385,0.912,1.0,-4.198,0.0,0.105,0.00487,1.11e-05,0.0926,0.312,127.038
7wfysaLD5iJp3DD7kHzOFI,,0.668,0.258,2.0,-12.571,1.0,0.0452,0.881,0.986,0.107,0.434,116.693
7EVYRNv15PQwPaMq4qj1c3,,0.856,0.426,0.0,-11.354,1.0,0.0547,0.338,0.867,0.0413,0.967,119.929
0Y8I0R2iJBWlPX6daeIfOw,,0.546,0.487,4.0,-10.718,1.0,0.0344,0.319,0.819,0.0682,0.393,80.004
2rCbhG92g8CtoT3ctVDUxu,,0.639,0.863,5.0,-3.886,0.0,0.0422,0.312,0.00376,0.315,0.966,90.024
6nfTexwguvQf5y34vcDUZx,,0.671,0.471,9.0,-10.24,1.0,0.035,0.758,0.0109,0.119,0.673,144.922
1HvJJXxIDaXlqz6QMu4gg5,,0.375,0.632,11.0,-5.123,1.0,0.0334,0.00667,0.0865,0.0415,0.463,82.908
26AHNvEI4Ajk9j7bTGz5g2,,0.61,0.942,7.0,-5.854,1.0,0.049,0.1,0.207,0.298,0.869,115.042
0fsP8zuAl0N8eiDjlr7IM4,,0.682,0.954,1.0,-4.376,1.0,0.34,0.148,0.0,0.186,0.453,137.922
681lrzRlxEE28z7HXR8Vmj,,0.366,0.315,2.0,-15.636,1.0,0.0305,0.948,0.899,0.107,0.358,83.491
0gXZfn1Xsc4PCp1Hgjct2G,,0.854,0.211,0.0,-14.809,1.0,0.0343,0.658,0.016,0.118,0.57,103.849
08MIsAHyrD4wzR57B2hqVG,,0.663,0.845,2.0,-5.99,1.0,0.0354,0.582,0.194,0.458,0.96,95.019
4bEHLmW70sCHg485WqqMud,,0.578,0.293,5.0,-14.405,1.0,0.0431,0.609,0.0592,0.0701,0.0784,99.991
4tNmcoZysizQT9Io7CIDQy,,0.6,0.4,2.0,-9.847,1.0,0.0363,0.644,0.00516,0.0987,0.697,77.51
4ovlVjiPYCIrviEIJDfrM3,,0.571,0.409,6.0,-6.6,1.0,0.0294,0.918,7.79e-06,0.115,0.421,126.023
5X0oBfMej8jeiiCciQll97,,0.499,0.78,8.0,-4.549,1.0,0.0396,0.202,0.0,0.189,0.344,100.028
7fUVT7uaILT5wO4n0YqbcR,,0.538,0.728,5.0,-6.637,1.0,0.0272,0.000649,0.0551,0.112,0.877,149.641
2zEoS9e7ObENh2dKc5vy2v,,0.637,0.799,8.0,-5.624,0.0,0.0276,0.0408,0.0168,0.177,0.863,130.0
4Y4kPsAGiGM4RddnOzMupS,,0.705,0.532,4.0,-11.024,1.0,0.027,0.658,0.0127,0.247,0.664,115.071
69Apk3EvxgCXJwEGboHnL8,,0.595,0.475,9.0,-9.075,1.0,0.0255,0.000724,0.0628,0.124,0.379,142.005
2GTW2FOMRXJoOOCnfNlMhs,,0.765,0.924,8.0,-3.17,1.0,0.0442,0.0671,0.0942,0.0631,0.812,111.997
2I7jBnj5niwLAvKHMZb99A,,0.633,0.366,2.0,-9.096,1.0,0.102,0.809,1.48e-06,0.35,0.261,180.055
0353ENrIbtXAFVpmohqWGR,,0.409,0.927,0.0,-3.474,1.0,0.0455,0.0062,0.000106,0.0812,0.855,87.813
6VAsaRwpUS8jQ7YHMDZKdp,,0.342,0.229,0.0,-13.626,1.0,0.0359,0.68,0.0186,0.0812,0.0668,99.501
5Ae8NzsNURuUT6iMmmn7TF,,0.621,0.732,4.0,-8.684,1.0,0.0339,0.015,0.0481,0.107,0.885,102.023
38BF4OK9dxadNbhkixdIWY,,0.668,0.785,1.0,-8.867,0.0,0.0291,0.344,5.38e-06,0.138,0.843,120.107
3udhj2P1CQH1extzOnd0wS,,0.618,0.909,6.0,-4.773,1.0,0.0312,0.0429,0.0,0.0786,0.661,110.025
7kRjwCvu41Z3k37dHILjIy,,0.567,0.329,7.0,-10.393,1.0,0.0337,0.691,0.175,0.762,0.34,96.867
5BFsUuOOGDBjet6fNSWoq1,,0.547,0.832,3.0,-6.047,1.0,0.0313,0.457,0.907,0.112,0.475,130.01
3wJHCry960drNlAUGrJLmz,0.679,0.834,5.0,-3.223,1.0,0.032,0.343,5.74e-06,0.119,0.962,139.996
0rVH35mmwtelHycrJxFexC,,0.49,0.889,2.0,-2.386,1.0,0.0445,0.00121,0.0,0.373,0.673,80.586
3cZwS2efeKA8LbnmnYeTWX,,0.385,0.128,4.0,-10.636,0.0,0.0512,0.968,0.000386,0.112,0.175,72.153
04vCyoO9lQYXbd3GsDqYOK,,0.304,0.97,0.0,-3.574,1.0,0.225,0.00432,0.0,0.0766,0.66,89.54
1fMqXaqP3EhRWQdzxAaZqi,,0.68,0.947,9.0,-2.808,0.0,0.0833,0.165,3.12e-06,0.316,0.761,150.999
2gB4gfyzAsyBWV5Bqr6Qvj,,0.588,0.653,9.0,-3.993,1.0,0.031,0.0317,0.0,0.134,0.48,110.052
4JK1kDUdH9RTBQrrSO1QfR,,0.367,0.671,5.0,-4.604,1.0,0.0478,0.222,0.0,0.494,0.691,179.833
5TBPsCiivZEnjVVtTlb6IP,,0.365,0.55,4.0,-4.736,1.0,0.0307,0.0967,1.75e-06,0.0666,0.199,151.945
0OjkA5i8dYxbHWn6DSTdHT,,0.415,0.378,3.0,-7.142,1.0,0.028,0.466,0.0,0.1,0.212,75.096
4mMRlmw3cKKpKHCKFNZgyx,,0.397,0.659,2.0,-5.99,1.0,0.0894,0.0632,0.0,0.208,0.258,159.828
6xmiQPeG9WUw69RLbJr2ox,,0.673,0.944,0.0,-2.312,1.0,0.108,0.306,0.0,0.337,0.728,121.028
1iNhNmEwrd2TP4XrV7pQBI,,0.648,0.9,8.0,-3.842,1.0,0.0406,0.00498,0.0,0.0743,0.749,123.037
2FN7qaJcXH3HQfGeeBinbZ,,0.587,0.952,11.0,-3.779,1.0,0.0419,0.0114,0.000162,0.123,0.899,153.025
1BARsIbabzPJdfttMLMfOa,,0.376,0.572,9.0,-5.808,0.0,0.0308,0.58,2.02e-06,0.141,0.317,179.354
2kXER8pkjxDVQnlagpVJJw,,0.566,0.796,6.0,-5.058,1.0,0.031,0.000193,0.00019,0.228,0.599,130.059
6GoxKIpAcVnkR2zQyRa6EF,,0.721,0.97,6.0,-1.715,0.0,0.0812,0.0443,0.00036,0.121,0.912,136.989
7f9DsQEsIoeTwKxV6shsom,,0.446,0.72,9.0,-2.9,1.0,0.0329,0.103,0.0,0.307,0.524,152.075
5KLL3cZEyuSJRvyS84o4Df,0.583,0.957,11.0,-3.439,1.0,0.0429,0.00885,0.000411,0.0727,0.87,153.023
1gVgkQFOKa8Wc1HYsJtPdH,0.626,0.134,6.0,-14.898,1.0,0.0298,0.467,0.0,0.113,0.239,91.893
4KFM3A5QF2IMcc6nHsu3Wp,0.674,0.347,9.0,-17.707,1.0,0.0364,0.396,1.04e-05,0.0916,0.647,102.014
29U7stRjqHU6rMiS8BfaI9,0.271,0.165,5.0,-20.652,1.0,0.0351,0.726,1.54e-06,0.118,0.202,77.082
01MXkFA8sL7at6txavDErt,0.388,0.72,7.0,-5.541,1.0,0.033,0.202,0.000288,0.283,0.554,141.283
3XVBdLihbNbxUwZosxcGuJ,0.609,0.444,7.0,-9.129,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402
745H5CctFr12Mo7cqa1BMH,0.574,0.418,0.0,-10.739,1.0,0.0345,0.636,0.0,0.0961,0.692,104.57
1vYew137WJ69SFp9oez3xm,0.858,0.396,1.0,-10.777,1.0,0.0515,0.00137,1.08e-05,0.119,0.831,89.108
49Hnd6z4YFqE09owHE5Qri,0.616,0.837,0.0,-4.958,1.0,0.0593,0.164,0.0,0.305,0.742,139.819
0jWgAnTrNZmOGmqgvHhZEm,0.565,0.564,2.0,-10.044,1.0,0.0292,0.161,0.0,0.114,0.454,134.358
48TIW9T79V2Uap4pNafzrB,0.395,0.996,7.0,-2.881,1.0,0.135,6.42e-05,0.926,0.975,0.0637,90.046
79LdvxXi5JYUjhnO7v9Fi3,0.634,0.838,2.0,-5.363,1.0,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011
0PNt5WTw092eED0ru9SuIp,0.613,0.441,5.0,-11.999,1.0,0.0309,0.546,0.0132,0.0869,0.525,87.573
6OSyCAmXT4Gkd3OQ2aPOaF,0.461,0.627,7.0,-5.659,1.0,0.0274,0.0528,0.000276,0.12,0.0977,140.04
5RgFlk1fcClZd0Y4SGYhqH,0.292,0.324,3.0,-11.996,1.0,0.0346,0.797,0.000473,0.12,0.384,176.631
7IsEXPk6qqt30FfQv4SZMa,0.646,0.882,6.0,-5.648,0.0,0.0346,0.143,9.67e-06,0.335,0.908,120.837
2nvC4i2aMo4CzRjRflysah,0.424,0.588,9.0,-5.455,1.0,0.0278,0.0553,4.95e-06,0.298,0.193,144.636
6Zkulfbv0ebe7tukkftvd1,0.437,0.596,0.0,-8.01,1.0,0.0319,0.414,1.47e-05,0.701,0.274,138.447
54b8qPFqYqIndfdxiLApea,0.418,0.452,1.0,-13.099,1.0,0.0355,0.638,0.000252,0.0959,0.168,175.124
5rq41UuQocWyWpAj5vpSKZ,0.415,0.968,10.0,-2.368,1.0,0.0503,0.225,0.0507,0.0975,0.71,170.056
2gKmoKU5grIZ0Km4CYfCHv,0.419,0.949,1.0,-6.501,1.0,0.0442,0.0109,0.0131,0.921,0.553,89.484
39qYD4J4BKvZMQgxfXl5bv,0.823,0.417,2.0,-12.643,1.0,0.032,0.562,0.00098,0.0765,0.522,111.928
5Ds0VGkTSQ1jf4KzLUpZPb,0.721,0.558,9.0,-8.8,1.0,0.0246,0.491,0.00538,0.181,0.542,96.895
5932kbyNt445gDTT2chRUS,0.551,0.291,5.0,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005
2kyVQg00pphEufGT59M2XH,0.528,0.233,8.0,-15.362,1.0,0.0346,0.726,0.000108,0.122,0.208,89.044
1pTGc8pwyo6xtgXBKCBcFn,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735
53PJqUlPuzywePHDS7dm11,0.43,0.928,9.0,-1.092,1.0,0.121,0.0256,0.0,0.554,0.638,167.812
3G0ENKW9vzV0SuYKaWFflI,0.632,0.656,7.0,-9.29,1.0,0.0277,0.123,0.000264,0.0735,0.752,86.605
4HGq1JnXVs0EWrRPiQHGPT,0.545,0.387,6.0,-7.291,1.0,0.0312,0.651,0.0,0.521,0.25,148.01
3FZ45NuqPaEaq9ak77HilG,0.692,0.954,4.0,-2.857,1.0,0.0625,0.022,0.0,0.278,0.706,103.466
4wasJgglCqnMDHryYIwui7,0.871,0.655,1.0,-6.606,0.0,0.049,0.348,0.0,0.0849,0.772,127.008
7snQQk1zcKl8gZ92AnueZW,0.445,0.952,6.0,-5.321,1.0,0.0522,0.09,0.0843,0.112,0.624,125.304
4yCXugIkEdW7vPm1dpLEoz,0.282,0.276,5.0,-15.853,1.0,0.045,0.702,0.0,0.802,0.226,183.444
45Ia1U4KtIjAPPU7Wv1Sea,0.619,0.67,11.0,-10.322,0.0,0.0353,0.00165,0.0109,0.331,0.777,129.269
0gcjc7Vt5xtcfmJgf6g2IO,0.461,0.448,7.0,-10.665,1.0,0.0246,0.161,1.18e-06,0.0811,0.418,173.86
